idno,formid,form_model,title,nation,year_start,year_end,repositoryid,repo_title,created,changed,varcount,total_views,authoring_entity,total_downloads,rank,type,id,url,link_da,thumbnail
UNHCR_HUN_2022_MSNA_v2.1,3,licensed,Multi-Sector Needs Assessment - 2022,Hungary,2022,2022,EURO,Europe,2022-11-29T12:28:05+00:00,2022-11-29T12:28:05+00:00,483,26213,"UNHCR, IOM",522,1,survey,797,https://microdata.unhcr.org/index.php/catalog/797,,
UNHCR_TZA_2021_SENS_Nduta_v2.1,3,licensed,Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nduta - Sept/October 2021,Tanzania (United Republic of),2021,2021,EHA,East and Horn of Africa,2022-11-29T14:32:06+00:00,2022-11-29T14:32:06+00:00,100,8449,"UNHCR, UNICEF, Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",129,1,survey,798,https://microdata.unhcr.org/index.php/catalog/798,,
UNHCR_ROU_2022_05_09_protmon_v2.1,3,licensed,Protection Profiling and Monitoring - May-Dec 2022,Romania,2022,2022,EURO,Europe,2023-02-06T13:15:57+00:00,2023-02-26T23:13:32+00:00,106,8950,UNHCR,895,1,survey,799,https://microdata.unhcr.org/index.php/catalog/799,,
UNHCR_JOR_2022_PDM_MPC_v2.1,3,licensed,Post Distribution Monitoring: Multi Purpose Cash Assistance Mid-Year 2022,Jordan,2022,2022,MENA,Middle East and North Africa,2022-12-13T03:59:42+00:00,2023-05-16T04:11:25+00:00,352,21392,UNHCR,441,1,survey,802,https://microdata.unhcr.org/index.php/catalog/802,,
UNHCR_ETH_2022_RMS_RAS_v2.1,3,licensed,"Results Monitoring Survey, Refugees and Asylum Seekers - 2022",Ethiopia,2022,2022,EHA,East and Horn of Africa,2022-12-15T15:24:32+00:00,2022-12-15T15:24:32+00:00,207,8162,UNHCR,107,1,survey,805,https://microdata.unhcr.org/index.php/catalog/805,,
UNHCR_ETH_2022_RMS_IDP_v2.1,3,licensed,"Results Monitoring Survey, IDP - 2022",Ethiopia,2022,2022,EHA,East and Horn of Africa,2022-12-15T16:49:28+00:00,2022-12-15T16:49:28+00:00,197,8916,UNHCR,110,1,survey,806,https://microdata.unhcr.org/index.php/catalog/806,,
UNHCR_RBA_2022_AH_v2.1,3,licensed,"Survey on Abandoned Houses of Refugees and Migrants from Venezuela, 2022","Colombia, Ecuador, Peru",2022,2022,SA,Americas,2022-12-16T02:33:39+00:00,2023-01-17T00:37:50+00:00,211,53890,R4V Regional Protection Sector,376,1,survey,808,https://microdata.unhcr.org/index.php/catalog/808,,
UNHCR_PAK_2022_haus_anon_data_v2.1,3,licensed,Health Access and Utilization Survey 2022,Pakistan,2022,2022,ASIA,Asia Pacific,2022-12-16T08:39:11+00:00,2022-12-16T08:39:11+00:00,397,29720,UNHCR,466,1,survey,810,https://microdata.unhcr.org/index.php/catalog/810,,
UNHCR_IRQ_2021_MI_ERBIL_v2.1,3,licensed,"Movement Intention Survey in Erbil Camps, 2021",Iraq,2021,2021,MENA,Middle East and North Africa,2022-12-20T03:53:05+00:00,2023-01-05T14:40:02+00:00,82,9091,UNHCR,0,1,survey,811,https://microdata.unhcr.org/index.php/catalog/811,,
UNHCR_MYS_2021_PDM_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of Cash-Based Intervention, 2021",Malaysia,2021,2022,ASIA,Asia Pacific,2022-12-18T10:27:40+00:00,2022-12-18T10:27:40+00:00,150,9547,UNHCR,148,1,survey,812,https://microdata.unhcr.org/index.php/catalog/812,,
UNHCR_CHN_2021_EDU_data_anon_v2.1,3,licensed,Refugee's Children Education - 2021,China,2021,2021,ASIA,Asia Pacific,2022-12-18T11:02:13+00:00,2023-01-04T21:28:23+00:00,45,5890,UNHCR,196,1,survey,813,https://microdata.unhcr.org/index.php/catalog/813,,
UNHCR_IND_2021_PDM_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of Cash-Based Intervention, 2021",India,2021,2021,ASIA,Asia Pacific,2022-12-19T03:55:38+00:00,2022-12-19T03:55:38+00:00,186,10616,UNHCR,148,1,survey,814,https://microdata.unhcr.org/index.php/catalog/814,,
UNHCR_IND_2021_EDU_data_anon_v2.1,3,licensed,"India Education Survey, 2021",India,2021,2021,ASIA,Asia Pacific,2022-12-19T04:32:52+00:00,2022-12-19T04:32:52+00:00,126,14174,UNHCR,278,1,survey,815,https://microdata.unhcr.org/index.php/catalog/815,,
UNHCR_TZA_2021_SENS_Nyarugusu_COG_v2.1,3,licensed,Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nyarugusu Congolese - Sept/October 2021,Tanzania (United Republic of),2021,2021,EHA,East and Horn of Africa,2022-12-19T09:48:54+00:00,2022-12-19T09:48:54+00:00,99,6753,"UNHCR, UNICEF, Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",120,1,survey,817,https://microdata.unhcr.org/index.php/catalog/817,,
UNHCR_TZA_2021_SENS_Nyarugusu_BDI_v2.1,3,licensed,Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nyarugusu Burundian - Sept/October 2021,Tanzania (United Republic of),2021,2021,EHA,East and Horn of Africa,2022-12-19T10:21:38+00:00,2022-12-19T10:21:38+00:00,99,6915,"UNHCR, UNICEF, Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",110,1,survey,818,https://microdata.unhcr.org/index.php/catalog/818,,
UNHCR_CAF_Q3_2022_PROTECTION_MONITORING_v2.1,3,licensed,Protection Incidents Monitoring - Individual - Q3 2022,Central African Republic,2022,2022,WA,West and Central Africa,2022-12-19T13:48:30+00:00,2022-12-19T13:48:30+00:00,52,4487,UNHCR,158,1,survey,819,https://microdata.unhcr.org/index.php/catalog/819,,
UNHCR_CAF_Transfer_Intention_PM_2022_v2.1,3,licensed,Refugees Transfer Intention - 2022,Central African Republic,2022,2022,WA,West and Central Africa,2023-01-05T22:47:55+00:00,2023-01-05T22:47:55+00:00,22,1112,UNHCR,177,1,survey,820,https://microdata.unhcr.org/index.php/catalog/820,,
UNHCR_IRQ_2020_MI_SULI_v2.1,3,licensed,"Movement Intention Survey in Sulaymaniyah Camps, 2020",Iraq,2020,2020,MENA,Middle East and North Africa,2022-12-20T04:23:57+00:00,2022-12-20T04:23:57+00:00,82,7418,UNHCR,0,1,survey,821,https://microdata.unhcr.org/index.php/catalog/821,,
WBG_BGD_2020_CBPS-HFT_v01_M,5,remote,"Cox’s Bazar Panel Survey, High-Frequency Tracking Survey 2020-2021",Bangladesh,2020,2021,WBG,The World Bank Microdata Library,2022-12-21T09:13:36+00:00,2023-10-09T14:09:34+00:00,860,53789,The World Bank,0,1,survey,822,https://microdata.unhcr.org/index.php/catalog/822,,
UNHCR_CHL_2021_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2021",Chile,2021,2021,SA,Americas,2022-12-25T02:34:03+00:00,2024-09-23T14:21:00+00:00,106,7624,UNHCR,172,1,survey,824,https://microdata.unhcr.org/index.php/catalog/824,,
UNHCR_POL_2022_MSNA_v2.1,3,licensed,Multi-Sector Needs Assessment - 2022,Poland,2022,2022,EURO,Europe,2023-01-04T10:30:47+00:00,2023-01-04T10:30:47+00:00,907,47830,"UNHCR, REACH",1036,1,survey,826,https://microdata.unhcr.org/index.php/catalog/826,,
UNHCR_PER_2022_FM_CUSCO_Q2Q3_v2.1,3,licensed,"Flow Monitoring Cusco and Madre de Dios, Q2-Q3 2022",Peru,2022,2022,SA,Americas,2023-01-05T21:21:08+00:00,2023-01-05T21:21:08+00:00,257,13383,UNHCR,0,1,survey,827,https://microdata.unhcr.org/index.php/catalog/827,,
UNHCR_MLI_CBI_PDM_2021_v2.1,3,licensed,Cash-Based Interventions Post-Distribution Monitoring - AUG 2021,Mali,2021,2021,WA,West and Central Africa,2023-01-05T23:05:38+00:00,2023-04-05T10:18:33+00:00,0,1233,UNHCR,171,1,survey,829,https://microdata.unhcr.org/index.php/catalog/829,,
UNHCR_MLI_CBI_PDM_DEC_2020_v2.1,3,licensed,Cash-Based Interventions Post-Distribution Monitoring - DEC 2020,Mali,2020,2021,WA,West and Central Africa,2023-01-05T23:05:14+00:00,2023-01-05T23:05:14+00:00,0,1141,UNHCR,184,1,survey,830,https://microdata.unhcr.org/index.php/catalog/830,,
UNHCR_CAF_Reintegration_Assessment_PM_2019_v2.1,3,licensed,Refugees Reintegration Assessment - Individual - 2019-2020,Central African Republic,2019,2020,WA,West and Central Africa,2023-01-05T23:29:38+00:00,2023-01-05T23:29:38+00:00,0,1147,UNHCR,205,1,survey,831,https://microdata.unhcr.org/index.php/catalog/831,,
UNHCR_CAF_Voluntary_repatriation_PM_v2.1,3,licensed,Refugees Voluntary Repatriation - 2013-2019,Central African Republic,2019,2019,WA,West and Central Africa,2023-01-05T22:29:51+00:00,2023-01-16T06:35:43+00:00,0,1730,UNHCR,183,1,survey,832,https://microdata.unhcr.org/index.php/catalog/832,,
UNHCR_CAF_Q4_2022_PROTECTION_MONITORING_v2.1,3,licensed,Protection Incidents Monitoring - Individual - Q4 2022,Central African Republic,2022,2022,WA,West and Central Africa,2023-01-05T14:18:26+00:00,2023-01-05T14:18:26+00:00,52,1060,UNHCR,156,1,survey,833,https://microdata.unhcr.org/index.php/catalog/833,,
UNHCR_PER_2022_FM_PUNO_Q2Q3_v2.1,3,licensed,"Flow Monitoring Tacna and Puno, Q2-Q3 2022",Peru,2022,2022,SA,Americas,2023-01-05T21:30:13+00:00,2023-01-05T21:30:13+00:00,226,12837,"UNHCR, Plan International",0,1,survey,834,https://microdata.unhcr.org/index.php/catalog/834,,
UNHCR_PER_2022_FM_TUMBES_ENTRIES_Q2Q3_v2.1,3,licensed,"Flow Monitoring Tumbes (Entries), Q2-Q3 2022",Peru,2022,2022,SA,Americas,2023-01-05T22:10:13+00:00,2023-01-05T22:10:13+00:00,202,11294,UNHCR,0,1,survey,835,https://microdata.unhcr.org/index.php/catalog/835,,
UNHCR_PER_2022_FM_TUMBES_EXITS_Q2Q3_v2.1,3,licensed,"Flow Monitoring Tumbes (Exits), Q2-Q3 2022",Peru,2022,2022,SA,Americas,2023-01-05T22:24:56+00:00,2023-01-05T22:24:56+00:00,173,9961,UNHCR,0,1,survey,836,https://microdata.unhcr.org/index.php/catalog/836,,
UNHCR_PER_2022_FM_TACNA_INTER_v2.1,3,licensed,"Interagency Flow Monitoring Tacna, 2022",Peru,2022,2022,SA,Americas,2023-01-09T23:32:48+00:00,2023-01-09T23:32:48+00:00,106,6896,"UNHCR, IOM, Plan International",0,1,survey,837,https://microdata.unhcr.org/index.php/catalog/837,,
UNHCR_HUN_2022_05_09_protmon_v2.1,3,licensed,Protection Profiling and Monitoring - May-Dec 2022,Hungary,2022,2022,EURO,Europe,2023-02-06T12:30:37+00:00,2023-02-06T12:34:46+00:00,106,10918,UNHCR,1437,1,survey,838,https://microdata.unhcr.org/index.php/catalog/838,,
UNHCR_BLR_2022_05_09_protmon_v2.1,3,licensed,Protection Profiling and Monitoring - May-Dec 2022,Belarus,2022,2022,EURO,Europe,2023-02-06T13:10:31+00:00,2023-02-06T13:10:31+00:00,106,9907,UNHCR,481,1,survey,839,https://microdata.unhcr.org/index.php/catalog/839,,
UNHCR_SVK_2022_05_09_protmon_v2.1,3,licensed,Protection Profiling and Monitoring - May-Dec 2022,Slovakia,2022,2022,EURO,Europe,2023-02-06T13:22:49+00:00,2023-02-06T13:22:49+00:00,106,9825,UNHCR,834,1,survey,840,https://microdata.unhcr.org/index.php/catalog/840,,
UNHCR_AFG_2022_RHAF_anon_data_v2.1,3,licensed,Rapid Household Assessments 2022,Afghanistan,2022,2022,ASIA,Asia Pacific,2023-02-23T09:29:40+00:00,2023-02-23T10:18:40+00:00,259,18936,UNHCR,503,1,survey,843,https://microdata.unhcr.org/index.php/catalog/843,,
UNHCR_SDN_2022_MSNA_v2.1,3,licensed,Multi-Sector Needs Assessment - 2022,Sudan,2022,2022,EHA,East and Horn of Africa,2023-03-09T10:53:33+00:00,2023-04-04T11:54:16+00:00,492,24367,UNHCR,477,1,survey,844,https://microdata.unhcr.org/index.php/catalog/844,,
UNHCR_NPL_2022_RMS_anon_data_v2.1,3,licensed,Results Monitoring Survey and Socio-Sconomic Assessment 2022,Nepal,2023,2023,ASIA,Asia Pacific,2023-03-10T04:43:55+00:00,2023-03-10T04:43:55+00:00,186,12158,UNHCR,230,1,survey,846,https://microdata.unhcr.org/index.php/catalog/846,,
UNHCR_JOR_2022_SES_v2.1,3,licensed,"Quarterly assessment of the socio-economic situation of refugees, Q1-Q4 2022",Jordan,2022,2022,MENA,Middle East and North Africa,2023-03-23T20:13:01+00:00,2023-03-23T20:13:01+00:00,327,17810,UNHCR,568,1,survey,847,https://microdata.unhcr.org/index.php/catalog/847,,
UNHCR_JOR_2022_PDM_WINTER_v2.1,3,licensed,"Post Distribution Monitoring: Winter Preparedness, 2021–2022",Jordan,2022,2022,MENA,Middle East and North Africa,2023-03-13T04:43:40+00:00,2023-03-13T23:21:17+00:00,223,15652,UNHCR,249,1,survey,848,https://microdata.unhcr.org/index.php/catalog/848,,
UNHCR_JOR_2021_PDM_WINTER_v2.1,3,licensed,"Post Distribution Monitoring: Winter Cash Support, 2020–2021",Jordan,2021,2021,MENA,Middle East and North Africa,2023-03-13T18:55:35+00:00,2023-03-13T23:20:03+00:00,198,14069,UNHCR,233,1,survey,849,https://microdata.unhcr.org/index.php/catalog/849,,
UNHCR_JOR_2021_PDM_MPC_v2.1,3,licensed,"Post Distribution Monitoring: Multi Purpose Cash Assistance, 2021",Jordan,2021,2021,MENA,Middle East and North Africa,2023-03-13T23:12:45+00:00,2023-03-13T23:12:45+00:00,344,17647,UNHCR,380,1,survey,850,https://microdata.unhcr.org/index.php/catalog/850,,
UNHCR_JOR_2021_PDM_COVID_v2.1,3,licensed,"Post Distribution Monitoring: COVID-19 Emergency Response Assistance, 2021",Jordan,2021,2021,MENA,Middle East and North Africa,2023-03-13T23:35:41+00:00,2023-03-13T23:35:41+00:00,278,20704,UNHCR,695,1,survey,851,https://microdata.unhcr.org/index.php/catalog/851,,
UNHCR_JOR_2021_JAM_v2.1,3,licensed,Mobile Needs Assessment for non-Syrian Refugees - 2021,Jordan,2021,2021,MENA,Middle East and North Africa,2023-03-14T00:20:04+00:00,2023-03-14T00:20:04+00:00,292,13247,"UNHCR, WFP",265,1,survey,852,https://microdata.unhcr.org/index.php/catalog/852,,
UNHCR_LBN_2022_VASYR_v2.1,3,licensed,"Vulnerability Assessment of Syrian Refugees in Lebanon, 2022",Lebanon,2022,2022,MENA,Middle East and North Africa,2023-03-14T03:01:56+00:00,2023-06-12T17:16:26+00:00,1188,65960,"UNHCR, WFP, UNICEF",695,1,survey,853,https://microdata.unhcr.org/index.php/catalog/853,,
UNHCR_EUR_2022_BorderMonitoring_v2.1,3,licensed,"Border Monitoring of Refugee Arrivals from Ukraine into Hungary, Moldova, Poland, Romania and Slovakia - 2022","Hungary, Moldova, Poland...and 2 more",2022,2022,EURO,Europe,2023-03-14T15:26:37+00:00,2023-03-14T15:26:37+00:00,83,8296,"UNHCR, REACH",187,1,survey,854,https://microdata.unhcr.org/index.php/catalog/854,,
UNHCR_EHA_2022_RIS_v2.1,3,licensed,Regional Intentions Survey of Sudanese and South Sudanese Refugees - 2021/2022,"South Sudan, Sudan, Uganda...and 1 more",2021,2022,EHA,East and Horn of Africa,2023-03-15T10:47:37+00:00,2023-03-15T10:47:37+00:00,432,20458,UNHCR,688,1,survey,855,https://microdata.unhcr.org/index.php/catalog/855,,
UNHCR_BGR_2022_MSNA_v2.1,3,licensed,Multi Sector Needs Assessment and Winter Needs - 2022/2023,Bulgaria,2022,2023,EURO,Europe,2023-03-15T12:52:17+00:00,2023-03-15T12:52:17+00:00,572,30263,"UNHCR, Global Metrics Ltd",286,1,survey,856,https://microdata.unhcr.org/index.php/catalog/856,,
UNHCR_SSD_2022_RMS_v2.1,3,licensed,Results Monitoring Survey - 2022,South Sudan,2022,2022,EHA,East and Horn of Africa,2023-03-15T13:47:16+00:00,2023-03-15T13:47:16+00:00,129,6035,"UNHCR, Danish Refugee Council, INTERSOS, HDC, World Vision International, JRS",84,1,survey,857,https://microdata.unhcr.org/index.php/catalog/857,,
UNHCR_EU_2023_ukr_intentions_round3_v2.1,3,licensed,Survey of intentions and perspectives of refugees from Ukraine #3 - Feb 2023,"Belgium, Bulgaria, Czech Republic...and 10 more",2022,2023,EURO,Europe,2023-07-06T11:15:20+00:00,2023-07-06T11:15:20+00:00,206,20215,UNHCR,507,1,survey,873,https://microdata.unhcr.org/index.php/catalog/873,,
UNHCR_BGD_2021_NFI_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of Non-Food Items, 2021",Bangladesh,2021,2021,ASIA,Asia Pacific,2023-03-23T03:55:12+00:00,2023-03-23T04:43:51+00:00,625,24829,UNHCR,272,1,survey,874,https://microdata.unhcr.org/index.php/catalog/874,,
UNHCR_BGD_2021_SHELT_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of Shelter Materials, 2021",Bangladesh,2021,2021,ASIA,Asia Pacific,2023-03-23T04:39:28+00:00,2023-03-23T04:39:28+00:00,314,13237,UNHCR,235,1,survey,875,https://microdata.unhcr.org/index.php/catalog/875,,
UNHCR_BGD_2022_BCNA_anon_data_v2.1,3,licensed,Results Monitoring Survey (Bhasan Char Needs Assessment) - 2022,Bangladesh,2022,2022,ASIA,Asia Pacific,2023-03-23T05:29:42+00:00,2023-03-23T07:11:10+00:00,173,11486,UNHCR,0,1,survey,876,https://microdata.unhcr.org/index.php/catalog/876,,
UNHCR_THA_2022_NFI_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of Non-Food Items, 2022",Thailand,2022,2022,ASIA,Asia Pacific,2023-03-23T07:46:06+00:00,2023-03-24T10:32:32+00:00,104,7495,UNHCR,133,1,survey,877,https://microdata.unhcr.org/index.php/catalog/877,,
UNHCR_AFG_2022_volrep_anon_data_v2.1,3,licensed,Voluntary Repatriation 2022,Afghanistan,2022,2022,ASIA,Asia Pacific,2023-03-27T06:19:38+00:00,2023-03-27T06:19:38+00:00,13,2953,UNHCR,151,1,survey,878,https://microdata.unhcr.org/index.php/catalog/878,,
UNHCR_AFG_2021_pm_anon_data_v2.1,3,licensed,Protection Monitoring 2021,Afghanistan,2021,2021,ASIA,Asia Pacific,2023-03-27T09:13:28+00:00,2023-03-27T09:13:28+00:00,432,20291,UNHCR,185,1,survey,879,https://microdata.unhcr.org/index.php/catalog/879,,
UNHCR_AFG_2022_seva_anon_data_v2.1,3,licensed,Social-Economic Vulnerability Assessment 2022,Afghanistan,2022,2022,ASIA,Asia Pacific,2023-03-27T10:04:59+00:00,2023-04-03T15:34:26+00:00,363,21758,REACH,255,1,survey,880,https://microdata.unhcr.org/index.php/catalog/880,,
UNHCR_TJK_2022_CBI_PDM_anon_data_v2.1,3,licensed,Post-Distribution Monitoring of Cash-Based Intervention 2022,Tajikistan,2023,2023,ASIA,Asia Pacific,2023-03-27T11:33:18+00:00,2023-03-27T11:33:18+00:00,139,9350,UNHCR,157,1,survey,881,https://microdata.unhcr.org/index.php/catalog/881,,
UNHCR_KGZ_2022_RMS_anon_data_v2.1,3,licensed,Results Monitoring Survey 2022,Kyrgyzstan,2023,2023,ASIA,Asia Pacific,2023-03-28T10:55:17+00:00,2023-04-24T06:33:20+00:00,67,5746,UNHCR,192,1,survey,882,https://microdata.unhcr.org/index.php/catalog/882,,
WBG_BFA_2021_HFPS-IDP_v01_M,5,remote,High Frequency Phone Survey on Internally Displaced Persons (IDP) 2021,Burkina Faso,2021,2021,WBG,The World Bank Microdata Library,2023-04-03T21:08:43+00:00,2023-12-08T23:11:14+00:00,695,46615,Institut National de la Statistique et de la Démographie (INSD),0,1,survey,886,https://microdata.unhcr.org/index.php/catalog/886,,
WBG_ECU_2021_HFPS-W2-VEN_v01_M,5,remote,COVID-19 High Frequency Phone Surveys for Venezuelans 2021-2022,Ecuador,2021,2022,WBG,The World Bank Microdata Library,2023-04-03T21:09:59+00:00,2023-04-03T21:29:04+00:00,1036,69643,Sergio Olivieri,0,1,survey,887,https://microdata.unhcr.org/index.php/catalog/887,,
WBG_KHM_2020_HFPS-IDP_v04_M,5,remote,COVID-19 High Frequency Phone Survey of Households 2020-2022,Cambodia,2020,2022,WBG,The World Bank Microdata Library,2023-04-03T21:10:35+00:00,2023-04-03T21:29:33+00:00,1809,120921,World Bank Group,0,1,survey,888,https://microdata.unhcr.org/index.php/catalog/888,,
WBG_NGA_2021_NLPS_v04_M,5,remote,National Longitudinal Phone Survey 2021-2022,Nigeria,2021,2022,WBG,The World Bank Microdata Library,2023-04-03T21:13:42+00:00,2023-04-03T21:28:20+00:00,1212,62257,National Bureau of Statistics (NBS),0,1,survey,889,https://microdata.unhcr.org/index.php/catalog/889,,
UNHCR_TCD_GOZ_BEIDA_2021_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - GOZ BEIDA - Jan 2021",Chad,2021,2021,WA,West and Central Africa,2023-04-04T09:02:01+00:00,2023-04-05T06:26:38+00:00,134,7196,UNHCR,248,1,survey,891,https://microdata.unhcr.org/index.php/catalog/891,,
UNHCR_TCD_GOZ_BEIDA_2022_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - GOZ BEIDA 2022",Chad,2021,2021,WA,West and Central Africa,2023-04-04T09:11:54+00:00,2023-04-05T06:27:23+00:00,134,7328,UNHCR,255,1,survey,892,https://microdata.unhcr.org/index.php/catalog/892,,
UNHCR_TCD_BAGA_SOLA_2019_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - BAGA SOLA 2019",Chad,2019,2019,WA,West and Central Africa,2023-04-04T09:36:10+00:00,2023-04-05T06:30:13+00:00,110,6976,UNHCR,255,1,survey,893,https://microdata.unhcr.org/index.php/catalog/893,,
UNHCR_TCD_BAGA_SOLA_2021_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - BAGA SOLA 2021",Chad,2021,2021,WA,West and Central Africa,2023-04-04T09:57:20+00:00,2023-04-05T06:30:39+00:00,112,6695,UNHCR,255,1,survey,894,https://microdata.unhcr.org/index.php/catalog/894,,
UNHCR_TCD_GORE_2019_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - GORE 2019",Chad,2019,2019,WA,West and Central Africa,2023-04-04T10:40:48+00:00,2023-04-05T06:31:13+00:00,110,6548,UNHCR,237,1,survey,895,https://microdata.unhcr.org/index.php/catalog/895,,
UNHCR_TCD_GORE_2020_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - GORE 2020",Chad,2020,2020,WA,West and Central Africa,2023-04-04T10:47:41+00:00,2023-04-05T06:33:23+00:00,110,6487,UNHCR,262,1,survey,896,https://microdata.unhcr.org/index.php/catalog/896,,
UNHCR_TCD_GORE_2021_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP - GORE 2021",Chad,2021,2021,WA,West and Central Africa,2023-04-04T11:08:58+00:00,2023-04-05T06:31:40+00:00,110,6525,UNHCR,330,1,survey,897,https://microdata.unhcr.org/index.php/catalog/897,,
UNHCR_TCD_GORE_2018_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP GORE 2018",Chad,2018,2019,WA,West and Central Africa,2023-04-04T11:57:03+00:00,2023-04-05T06:18:22+00:00,132,9167,UNHCR,263,1,survey,898,https://microdata.unhcr.org/index.php/catalog/898,,
UNHCR_TCD_NDJAMENA_MAY_2022_WASH_v2.1,3,licensed,"Water, Sanitation and Hygiene (WASH) KAP NDJAMENA MAY 2022",Chad,2022,2022,WA,West and Central Africa,2023-04-04T12:23:25+00:00,2023-04-05T06:18:59+00:00,110,6167,UNHCR,256,1,survey,899,https://microdata.unhcr.org/index.php/catalog/899,,
